Height,Chest,Waist,Hips,Skin,Eyes,Suit,Shoes,
168,84,62,83,黄色,黑色,,38,
168,84,62,83,黄色,黑色,,38,
166,83,61,84,黄色,黑色,,38,
168,83,61,84,黄色,黑色,,38,
164,82,61,83,黄色,黑色,,38,
164,84,61,83,黄色,黑色,,38,
170,85,61,85,黄色,黑色,,38,
169,84,61,85,黄色,黑色,,38,
172,85,61,86,黄色,黑色,,38,
163,82,60,82,黄色,黑色,,38,
164,84,61,83,黄色,黑色,,38,
172,85,61,86,黄色,黑色,,38,
170,84,62,85,黄色,黑色,,38,
163,83,60,83,黄色,黑色,,38,
168,84,62,85,黄色,黑色,,38,
163,82,60,83,黄色,黑色,,38,
171,85,61,83,黄色,黑色,,37,
166,83,60,82,黄色,黑色,,38,
161,83,60,84,黄色,黑色,,37,
164,82,61,83,黄色,黑色,,37,
162,83,60,83,黄色,黑色,,37,
166,83,61,84,黄色,黑色,,37,
168,83,60,84,黄色,黑色,,38,
167,83,60,84,黄色,黑色,,37,
175,85,60,84,黄色,黑色,,38,
169,84,61,85,黄色,黑色,,37,
168,84,60,83,黄色,黑色,,38,
170,84,61,85,黄色,黑色,,38,
164,82,60,83,黄色,黑色,,37,
169,85,61,85,黄色,黑色,,37,
168,82,60,83,黄色,黑色,,37,
167,83,60,84,黄色,黑色,,37,
170,84,61,85,黄色,黑色,,38,
172,85,61,84,黄色,黑色,,38,
170,84,60,83,黄色,黑色,,37,
166,83,60,84,黄色,黑色,,38,
164,83,61,83,黄色,黑色,,37,
166,82,60,83,黄色,黑色,,37,
164,81,62,83,黄色,黑色,,38,
165,82,60,83,黄色,黑色,,37,
167,83,61,84,黄色,黑色,,38,
169,84,61,83,黄色,黑色,,38,
166,82,63,84,黄色,黑色,,38,
170,84,63,85,黄色,黑色,,38,
163,83,60,82,黄色,黑色,,38,
172,84,62,85,黄色,黑色,,38,
168,82,60,82,黄色,黑色,,38,
164,83,60,85,黄色,黑色,,37,
167,84,61,83,黄色,黑色,,38,
163,82,61,83,黄色,黑色,,37,
166,83,63,85,黄色,黑色,,37,
178,85,60,84,黄色,黑色,,38,
179,85,60,84,黄色,黑色,,38,
163,82,60,83,黄色,黑色,,37,
173,83,61,82,黄色,黑色,,38,
162,82,61,83,黄色,黑色,,37,
168,84,60,83,黄色,黑色,,37,
170,84,63,82,黄色,黑色,,38,
172,84,60,82,黄色,黑色,,37,
170,84,61,85,黄色,黑色,,38,
174,85,62,84,黄色,黑色,,38,
177,85,60,88,黄色,棕色,,39,
178,85,60,93,黄色,绿色,,39,
175,86,60,90,黄色,棕色,,39,
170,85,60,89,黄色,绿色,,39,
174,83,60,89,黄色,棕色,,39,
177,87,61,90,黄色,绿色,,40,
180,90,60,93,黄色,绿色,,40,
176,86,61,91,黄色,绿色,,37,
170,83,60,88,黄色,绿色,,37,
179,81,60,87,黄色,棕色,,40,
186,98,79,97,黄色,棕色,,42,
184,100,81,97,黄色,绿色,,43,
190,107,75,95,黄色,棕色,,44,
185,94,82,92,黄色,棕色,,43,
187,100,78,94,黄色,棕色,,44,
184,99,81,96,黄色,蓝色,,44,
178,85,60,90,黄色,棕色,,40,
187,93,86,96,黄色,褐色,,44,
177,84,58,88,黄色,棕色,,39,
177,84,58,88,黄色,棕色,,39,
185,98,78,95,黄色,绿色,,43,
175,82,59,89,黄色,棕色,,39,
178,83,60,90,黄色,蓝色,,39,
174,84,60,89,黄色,棕色,,38,
177,85,64,93,黄色,棕色,,39,
175,85,59,90,黄色,蓝色,,39,
176,84,60,88,黄色,蓝色,,38,
188,96,80,95,黄色,蓝色,,43,
175,86,60,88,黄色,绿色,,39,
175,89,61,89,黄色,蓝色,,37,
177,85,60,90,黄色,绿色,,39,
175,86,61,90,黄色,绿色,,37,
175,81,58,88,黄色,绿色,,37,
175,86,60,87,黄色,绿色,,37,
176,83,60,89,黄色,棕色,,38,
174,88,61,89,黄色,棕色,,39,
176,87,60,90,黄色,棕色,,37,
176,85,60,90,黄色,蓝色,,39,
177,85,59,90,黄色,棕色,,39,
173,83,60,91,黄色,蓝色,,39,
174,85,61,92,黄色,棕色,,38,
174,84,60,87,黄色,棕色,,39,
185,104,78,96,黄色,棕色,,42,
183,92,74,90,黄色,绿色,,43,
186,98,79,97,黄色,棕色,,42,
185,97,74,94,黄色,黑色,,42,
186,98,76,96,黄色,棕色,,42,
174,84,62,88,黄色,蓝色,,39,
174,86,60,89,黄色,棕色,,39,
174,85,61,89,黄色,绿色,,39,
176,82,62,89,黄色,黑色,,39,
185,98,78,96,黄色,棕色,,43,
187,101,78,98,黄色,棕色,,43,
176,84,62,88,黄色,绿色,,39,
177,83,60,90,黄色,棕色,,40,
175,80,60,88,黄色,棕色,,39,
176,80,59,90,黄色,蓝色,,39,
177,84,57,88,黄色,蓝色,,39,
177,84,59,88,黄色,黑色,,39,
178,84,63,90,黄色,棕色,,39,
175,83,60,90,黄色,浅啡,,39,
175,82,60,90,黄色,棕色,,39,
176,80,59,89,黄色,绿色,,39,
172,83,61,88,黄色,棕色,,38,
188,96,77,95,黄色,绿色,,44,
175,82,60,88,黄色,蓝色,,39,
176,81,58,86,黄色,蓝色,,39,
179,82,60,88,黄色,蓝色,,39,
173,79,58,87,黄色,蓝色,,38,
172,78,59,87,黄色,蓝色,,38,
178,86,61,91,黄色,蓝色,,41,
175,83,59,88,黄色,蓝色,,39,
178,78,60,91,黄色,棕色,,40,
175,85,59,89,黄色,蓝色,,39,
176,82,59,88,黄色,棕色,,38,
178,89,61,90,黄色,绿色,,39,
186,94,73,91,黄色,绿色,,43,
188,94,67,90,黄色,绿色,,44,
188,94,72,92,黄色,棕色,,43,
188,83,70,99,黄色,蓝色,,44,
190,96,71,91,黄色,蓝色,,44,
178,85,60,90,黄色,绿色,,39,
175,82,62,91,黄色,棕色,,39,
176,85,60,90,黄色,绿色,,39,
189,89,80,94,黄色,棕色,,45,
189,98,80,94,黄色,棕色,,45,
186,100,76,94,黄色,棕色,,43,
187,97,76,94,黄色,棕色,,43,
183,98,78,98,黄色,棕色,,43,
175,80,60,89,黄色,绿色,,39,
173,83,60,90,黄色,绿色,,38,
177,85,60,90,黄色,绿色,,38,
176,80,60,90,黄色,棕色,,38,
174,86,60,90,黄色,绿色,,39,
175,83,59,88,黄色,棕色,,39,
173,82,59,88,黄色,棕色,,38,
173,83,60,89,黄色,绿色,,38,
188,106,60,100,黄色,棕色,,44,
173,83,61,88,黄色,蓝色,,38,
176,85,61,89,黄色,棕色,,39,
171,85,58,87,黄色,棕色,,38,
175,90,62,89,黄色,棕色,,39,
175,84,60,88,黄色,棕色,,38,
174,80,59,88,黄色,棕色,,38,
174,79,60,88,黄色,绿色,,39,
175,83,59,88,黄色,灰色,,39,
176,83,60,89,黄色,棕色,,38,
186,98,78,96,黄色,棕色,,43,
186,98,78,96,黄色,棕色,,44,
188,98,78,98,黄色,棕色,,44,
185,98,78,95,黄色,蓝色,,43,
186,96,79,93,黄色,蓝色,,43,
176,84,57,88,黄色,绿色,,39,
173,80,59,88,黄色,棕色,,37,
173,83,60,90,黄色,绿色,,38,
173,83,60,90,黄色,绿色,,38,
173,82,60,89,黄色,蓝色,,39,
177,85,60,90,黄色,绿色,,39,
177,83,61,90,黄色,棕色,,40,
177,84,59,88,黄色,绿色,,39,
175,86,60,90,黄色,褐色,,40,
175,84,59,87,黄色,棕色,,38,
178,88,63,91,黄色,褐色,,40,
174,80,59,87,黄色,褐色,,38,
170,85,60,87,黄色,绿色,,37,
177,82,60,88,黄色,蓝色,,39,
173,93,58,89,黄色,棕色,,39,
174,85,59,89,黄色,棕色,,38,
185,97,77,96,黄色,褐色,,43,
184,94,75,94,黄色,蓝色,,42,
188,94,78,93,黄色,蓝色,,44,
183,97,80,95,黄色,棕色,,43,
184,98,79,94,黄色,蓝色,,42,
170,86,60,90,黄色,褐色,,38,
172,86,62,89,黄色,褐色,,37,
175,83,62,89,黄色,棕色,,39,
175,84,62,89,黄色,棕色,,39,
176,82,61,89,黄色,棕色,,40,
176,78,58,89,黄色,绿色,,39,
173,86,61,88,黄色,灰色,,38,
178,79,60,88,黄色,褐色,,39,
175,83,60,90,黄色,灰色,,39,
175,83,59,88,黄色,蓝色,,39,
172,81,60,88,黄色,褐色,,39,
172,80,60,88,黄色,棕色,,39,
178,84,60,90,黄色,灰色,,39,
176,80,60,90,黄色,灰色,,39,
174,82,60,88,黄色,蓝色,,40,
174,80,60,89,黄色,蓝色,,39,
175,80,60,88,黄色,棕色,,39,
188,97,83,96,黄色,棕色,,44,
187,94,76,93,黄色,棕色,,44,
186,97,78,97,黄色,蓝色,,44,
174,82,60,88,黄色,蓝色,,40,
188,97,83,96,黄色,棕色,,44,
175,79,60,89,黄色,棕色,,38,
178,79,60,88,黄色,褐色,,39,
178,86,61,90,黄色,棕色,,39,
177,79,60,90,黄色,褐色,,39,
177,79,60,90,黄色,褐色,,39,
173,79,59,88,黄色,蓝色,,38,
173,79,59,88,黄色,蓝色,,38,
172,83,60,89,黄色,棕色,,39,
176,78,60,90,黄色,绿色,,38,
177,77,60,89,黄色,蓝色,,39,
163,82,64,87,黄色,黑色,,35,
160,79,60,86,黄色,黑色,,35,
162,82,62,87,黄色,黑色,,36,
168,80,61,80,黄色,黑色,,39,
165,82,62,86,黄色,黑色,,36,
166,83,64,87,黄色,黑色,,36,
164,88,67,91,黄色,黑色,,35,
164,82,58,88,黄色,黑色,,38,
170,80,58,83,黄色,黑色,,37,
167,81,62,88,黄色,黑色,,38,
168,80,65,88,黄色,黑色,,38,
167,82,59,84,黄色,黑色,,38,
162,80,61,82,黄色,黑色,,36,
165,80,71,86,黄色,黑色,,36,
168,88,63,89,黄色,黑色,,38,
167,78,58,88,黄色,黑色,,38,
168,82,63,86,黄色,黑色,,38,
173,86,76,87,黄色,蓝色,,43,
171,82,60,83,黄色,黑色,,38,
167,79,59,84,黄色,黑色,,38,
177,87,58,88,黄色,蓝色,,39,
176,86,60,90,黄色,浅啡,,39,
175,85,59,89,黄色,深啡,,38,
175,88,62,89,黄色,蓝色,,38,
186,100,75,93,黄色,蓝色,,43,
184,95,75,95,黄色,蓝色,,43,
175,90,83,93,黄色,棕色,,38,
176,85,61,89,黄色,棕色,,39,
178,85,60,89,黄色,绿色,,39,
175,84,60,87,黄色,蓝色,,38,
174,78,60,87,黄色,蓝色,,38,
177,84,61,89,黄色,蓝色,,39,
176,82,61,90,黄色,蓝色,,39,
180,84,62,90,黄色,黑色,,40,
180,84,62,90,黄色,黑色,,40,
174,86,60,90,黄色,绿色,,38,
175,60,84,89,黄色,棕色,,38,
172,62,85,89,黄色,褐色,,38,
173,63,88,90,黄色,褐色,,38,
174,60,85,89,黄色,褐色,,38,
175,63,88,89,黄色,棕色,,38,
171,60,83,89,黄色,棕色,,38,
177,88,60,88,黄色,蓝色,,39,
174,84,60,88,黄色,黑色,,38,
176,86,60,88,黄色,棕色,,39,
178,84,60,89,黄色,绿色,,38,
179,84,60,90,白色,蓝色,,39,
178,82,62,87,白色,蓝色,,39,
174,82,62,87,白色,蓝色,,39,
173,84,60,87,白色,蓝色,,38,
174,82,59,87,白色,蓝色,,39,
177,82,60,89,白色,蓝色,,39,
175,79,61,88,白色,蓝色,,39,
175,78,58,87,白色,蓝色,,39,
175,78,58,87,白色,蓝色,,39,
178,84,60,91,白色,蓝色,,39,
189,103,81,93,白色,灰色,,44,
188,98,73,98,白色,棕色,,45,
180,83,64,91,白色,蓝色,,39,
174,83,63,89,白色,蓝色,,38,
174,80,61,88,白色,棕色,,39,
178,86,62,90,白色,棕色,,40,
180,85,59,90,白色,蓝色,,40,
172,78,59,84,黄色,蓝色,,40,
190,100,77,94,白色,棕色,,44,
186,98,77,96,白色,蓝色,,44,
185,101,80,94,白色,棕色,,44,
174,88,62,91,白色,蓝色,,41,
174,85,60,89,白色,绿色,,38,
188,96,82,96,白色,棕色,,42,
185,103,84,100,白色,棕色,,44,
183,95,75,93,白色,棕色,,44,
188,94,74,94,白色,蓝色,,44,
187,94,80,97,白色,蓝色,,44,
188,93,80,94,白色,蓝色,,43,
187,98,80,98,白色,棕色,,44,
188,97,80,95,白色,棕色,,44,
185,92,72,90,白色,绿色,,4,
176,78,60,90,白色,蓝色,,38,
176,80,60,89,白色,棕色,,39,
174,80,58,87,白色,棕色,,40,
175,83,59,89,白色,绿色,,38,
176,85,60,90,白色,绿色,,40,
177,80,59,88,白色,蓝色,,39,
177,82,58,89,白色,蓝色,,39,
179,83,60,89,白色,蓝色,,40,
180,80,59,88,白色,绿色,,40,
177,80,58,88,白色,蓝色,,39,
178,86,60,9,白色,蓝色,,40,
188,99,79,95,白色,棕色,,44,
187,97,78,96,白色,棕色,,44,
187,98,80,95,白色,绿色,,44,
186,96,78,95,白色,棕色,,44,
188,97,79,95,白色,蓝色,,44,
185,100,75,96,白色,棕色,,44,
185,100,80,97,白色,绿色,,44,
176,85,60,90,白色,蓝色,,39,
175,81,58,88,白色,绿色,,37,
175,85,59,90,白色,棕色,,39,
176,86,59,90,白色,棕色,,39,
176,84,60,89,白色,棕色,,39,
174,84,60,89,白色,蓝色,,39,
177,83,60,89,白色,棕色,,39,
176,85,59,90,白色,棕色,,39,
185,97,82,97,白色,蓝色,,41,
189,97,78,95,白色,蓝色,,45,
185,96,79,94,白色,棕色,,44,
188,98,80,96,白色,灰色,,44,
186,89,76,90,白色,棕色,,41,
175,81,59,87,白色,棕色,,,
176,86,60,89,白色,蓝色,,39,
179,84,91,92,白色,棕色,,398,
175,84,62,91,白色,棕色,,39,
173,82,60,89,白色,灰色,,39,
172,80,60,87,白色,蓝色,,38,
173,83,60,91,白色,蓝色,,39,
175,83,62,88,白色,绿色,,39,
176,83,59,88,白色,黑色,,38,
176,86,61,89,白色,绿色,,39,
189,104,82,97,白色,蓝色,,45,
176,87,60,90,白色,棕色,,37,
175,86,58,88,黑色,棕色,,38,
178,86,60,88,白色,棕色,,39,
176,84,60,89,白色,棕色,,38,
178,82,61,90,白色,棕色,,39,
177,82,62,91,白色,绿色,,39,
183,89,71,88,白色,灰色,,43,
178,85,61,89,白色,蓝色,,39,
173,83,60,88,白色,绿色,,,
185,98,78,96,白色,绿色,,44,
178,86,62,90,白色,蓝色,,39,
176,85,61,90,白色,蓝色,,40,
174,84,61,90,白色,蓝色,,39,
179,82,60,90,白色,蓝色,,39,
188,92,87,92,白色,绿色,,43,
178,80,58,88,白色,绿色,,39,
188,98,82,94,白色,蓝色,,44,
188,95,78,96,白色,蓝色,,44,
184,95,81,95,白色,蓝色,,44,
188,96,79,97,白色,绿色,,44,
186,95,70,95,白色,蓝色,,44,
178,82,60,89,白色,蓝色,,39,
178,80,60,89,白色,棕色,,39,
178,83,62,90,白色,蓝色,,39,
174,84,60,90,白色,棕色,,39,
178,84,60,88,白色,棕色,,39,
174,80,60,89,白色,蓝色,,38,
176,83,62,90,白色,蓝色,,39,
176,82,60,89,白色,棕色,,39,
177,84,60,89,白色,蓝色,,39,
175,84,60,90,白色,蓝色,,39,
175,80,60,89,白色,蓝色,,39,
178,80,60,90,白色,蓝色,,39,
178,80,62,89,白色,蓝色,,39,
176,84,61,88,白色,棕色,,39,
184,98,77,95,白色,棕色,,42,
176,86,63,91,白色,蓝色,,39,
175,79,60,89,白色,蓝色,,37,
173,85,61,89,白色,灰色,,38,
171,80,59,87,黄色,绿色,,37,
177,84,57,88,白色,蓝色,,39,
175,80,60,88,白色,棕色,,39,
173,85,62,92,白色,棕色,,38,
177,89,60,90,白色,棕色,,39,
183,96,76,95,白色,蓝色,,43,
185,104,78,96,白色,棕色,,42,
182,93,75,92,白色,蓝色,,43,
186,99,76,96,黄色,绿色,,44,
176,82,60,90,白色,蓝色,,39,
176,80,60,89,黄色,蓝色,,39,
174,81,58,88,白色,棕色,,39,
173,82,58,88,白色,绿色,,39,
176,80,58,88,白色,蓝色,,39,
175,84,60,88,白色,蓝色,,39,
176,80,60,88,白色,蓝色,,39,
175,83,60,88,白色,棕色,,38,
171,85,59,89,白色,蓝色,,38,
174,78,60,86,白色,蓝色,,38,
180,82,61,97,白色,蓝色,,39,
176,84,60,87,白色,灰色,,39,
186,100,76,100,白色,绿色,,44,
188,91,73,90,白色,蓝色,,44,
188,91,75,95,白色,棕色,,45,
175,80,59,88,白色,蓝色,,39,
177,85,60,90,白色,绿色,,38,
175,85,62,88,白色,绿色,,37,
179,80,61,86,白色,棕色,,39,
174,84,60,88,白色,蓝色,,38,
176,81,61,88,白色,蓝色,,38,
188,97,73,95,白色,蓝色,,44,
172,80,60,89,白色,蓝色,,40,
174,82,61,90,白色,黑色,,39,
172,80,60,88,白色,灰色,,39,
176,82,59,89,白色,棕色,,39,
176,80,58,88,白色,棕色,,39,
176,86,60,90,白色,棕色,,39,
176,80,59,89,白色,绿色,,39,
176,86,62,90,白色,蓝色,,39,
187,102,77,97,白色,绿色,,43,
176,82,60,89,白色,蓝色,,39,
173,81,59,87,白色,蓝色,,39,
176,80,60,90,白色,绿色,,39,
180,85,61,93,白色,绿色,,40,
173,84,60,87,白色,蓝色,,38,
176,80,61,89,白色,蓝色,,39,
186,95,72,93,白色,蓝色,,43,
173,83,61,88,白色,棕色,,38,
186,96,76,94,白色,棕色,,43,
188,92,81,95,白色,灰色,,44,
184,95,77,92,白色,棕色,,43,
181,88,76,87,白色,绿色,,42,
186,95,80,94,白色,棕色,,44,
187,96,78,92,白色,蓝色,,43,
188,91,89,95,白色,棕色,,46,
187,99,78,94,白色,蓝色,,44,
183,100,78,101,白色,棕色,,44,
187,91,74,90,白色,绿色,,44,
185,89,79,88,白色,绿色,,44,
188,91,74,96,白色,蓝色,,43,
174,85,60,88,白色,棕色,,39,
178,85,60,90,白色,绿色,,39,
177,80,59,86,白色,棕色,,39,
178,84,60,88,白色,蓝色,,39,
176,85,60,88,白色,绿色,,38,
176,83,59,90,白色,蓝色,,39,
174,81,59,87,白色,蓝色,,38,
172,80,59,88,白色,绿色,,37,
172,80,59,89,白色,蓝色,,37,
179,83,60,90,白色,蓝色,,40,
172,84,60,90,白色,蓝色,,39,
178,86,60,91,白色,褐色,,38,
175,83,61,89,白色,褐色,,39,
185,94,76,93,白色,褐色,,41,
176,82,58,89,白色,绿色,,39,
172,84,60,88,白色,蓝色,,39,
188,93,82,96,白色,棕色,,44,
185,94,74,94,白色,灰色,,44,
187,97,80,95,白色,棕色,,44,
186,94,83,96,白色,蓝色,,44,
187,99,80,92,白色,棕色,,44,
180,88,61,89,白色,蓝色,,40,
189,93,73,92,白色,绿色,,43,
188,92,74,94,白色,绿色,,44,
174,80,60,86,白色,蓝色,,39,
175,84,61,90,白色,蓝色,,39,
173,80,60,88,白色,蓝色,,39,
175,83,62,90,白色,蓝色,,39,
175,82,60,89,白色,棕色,,39,
176,84,62,90,白色,棕色,,39,
174,82,60,88,白色,棕色,,39,
174,82,62,90,白色,棕色,,38,
177,84,63,91,白色,黑色,,39,
186,95,78,95,白色,棕色,,44,
187,96,79,96,白色,绿色,,44,
185,96,75,91,白色,棕色,,41,
186,89,76,93,白色,蓝色,,44,
185,98,76,96,白色,蓝色,,42,
186,95,70,95,白色,蓝色,,44,
187,94,78,94,白色,蓝色,,43,
185,92,73,93,白色,棕色,,43,
178,85,61,90,黄色,绿色,,40,
176,82,61,90,白色,绿色,,40,
175,86,61,90,白色,蓝色,,40,
178,82,60,89,白色,绿色,,39,
177,78,58,86,白色,蓝色,,38,
178,85,60,90,白色,棕色,,40,
175,86,59,89,白色,棕色,,39,
176,83,59,89,黄色,蓝色,,40,
187,97,75,95,白色,灰色,,44,
188,98,75,95,白色,棕色,,44,
188,98,79,98,白色,棕色,,45,
188,96,74,96,白色,绿色,,44,
182,94,75,94,白色,棕色,,42,
187,97,80,96,白色,绿色,,43,
188,95,73,95,白色,蓝色,,43,
175,84,62,88,白色,棕色,,39,
173,80,57,87,白色,蓝色,,38,
176,87,60,89,白色,棕色,,39,
173,83,58,88,白色,棕色,,39,
175,82,60,84,白色,灰色,,39,
183,96,74,96,白色,灰色,,43,
187,91,74,91,白色,蓝色,,44,
176,84,58,88,白色,褐色,,40,
177,85,60,89,白色,褐色,,39,
176,85,60,89,白色,褐色,,39,
187,100,74,98,白色,褐色,,44,
183,97,76,96,白色,蓝色,,43,
186,94,76,94,白色,褐色,,43,
186,98,78,96,白色,绿色,,44,
177,87,59,88,白色,绿色,,39,
178,86,62,91,白色,绿色,,40,
176,85,60,89,白色,绿色,89,40,
176,81,60,87,白色,绿色,,39,
168,81,58,87,白色,棕色,,37,
178,84,60,90,白色,棕色,,40,
174,87,60,88,白色,蓝色,,37,
176,85,59,88,白色,蓝色,,38,
177,88,60,90,白色,棕色,,39,
185,97,76,96,白色,蓝色,,43,
173,88,62,88,白色,蓝色,,38,
178,84,60,88,白色,绿色,,38,
178,84,59,89,白色,蓝色,,39,
177,87,60,90,黄色,绿色,,40,
178,84,60,90,白色,蓝色,,40,
179,83,91,90,黄色,蓝色,,40,
178,86,61,90,白色,蓝色,,40,
178,84,59,89,白色,蓝色,,39,
189,95,77,93,白色,棕色,,45,
178,84,62,90,白色,蓝色,,40,
178,80,60,88,白色,蓝色,,39,
176,86,60,87,白色,棕色,,39,
178,85,60,90,白色,蓝色,,39,
176,83,59,88,白色,蓝色,,39,
177,85,60,90,白色,棕色,,40,
176,82,58,88,白色,棕色,,39,
178,84,61,92,白色,绿色,,40,
178,83,60,90,白色,棕色,,39,
178,81,58,88,白色,绿色,,38,
178,85,62,89,白色,蓝色,,40,
177,90,61,91,白色,棕色,,39,
176,85,60,90,白色,棕色,,39,
186,96,74,95,白色,黑色,,44,
187,96,76,92,白色,绿色,,45,
187,95,74,94,白色,棕色,,43,
186,95,73,93,白色,绿色,,43,
178,85,60,90,白色,棕色,,39,
188,96,79,96,白色,绿色,,44,
188,100,80,96,白色,绿色,,44,
188,95,78,96,白色,棕色,,44,
188,100,80,98,白色,绿色,,44,
174,83,58,88,白色,绿色,,39,
188,96,79,96,白色,绿色,,44,
186,96,80,95,白色,绿色,,44,
186,98,80,96,白色,绿色,,44,
176,84,60,88,白色,棕色,,39,
175,86,60,90,白色,棕色,,39,
188,95,78,94,白色,绿色,,44,
188,99,80,96,白色,绿色,,44,
188,96,79,95,白色,蓝色,,44,
188,96,80,95,白色,绿色,,44,
177,84,60,88,白色,蓝色,,39,
185,97,77,97,白色,棕色,,44,
176,85,60,88,白色,绿色,,38,
177,84,60,89,白色,绿色,,39,
176,82,61,90,白色,绿色,,40,
175,83,59,89,白色,蓝色,,38,
178,80,58,87,白色,绿色,,40,
178,85,60,90,黄色,蓝色,,40,
173,80,60,86,黄色,绿色,,38,
177,80,58,90,黄色,蓝色,,39,
176,80,61,89,黄色,蓝色,,39,
177,87,59,87,黄色,绿色,,39,
177,87,59,87,黄色,绿色,,39,
187,103,78,96,黄色,蓝色,,43,
174,86,60,90,黄色,蓝色,,39,
187,93,76,95,黄色,褐色,,43,
175,88,63,91,白色,蓝色,,39,
187,94,75,94,黄色,蓝色,,44,
173,81,58,87,白色,蓝色,,39,
173,80,57,88,黄色,蓝色,,38,
186,97,80,96,黄色,棕色,,43,
174,83,60,87,黄色,蓝色,,38,
176,84,62,90,黄色,褐色,,38,
176,88,61,88,黄色,蓝色,,39,
174,82,60,85,黄色,绿色,,37,
177,83,60,90,黄色,绿色,,39,
186,90,74,93,黄色,蓝色,,44,
188,98,78,98,黄色,褐色,,44,
186,102,85,101,黄色,褐色,,44,
174,84,62,89,黄色,绿色,,39,
175,85,61,89,黄色,黑色,,38,
177,82,60,89,黄色,褐色,,39,
175,82,61,91,黄色,蓝色,,39,
186,99,78,98,黄色,蓝色,,43,
173,82,59,87,黄色,褐色,,39,
186,100,78,98,黄色,褐色,,44,
188,96,77,97,黄色,褐色,,43,
176,85,61,90,黄色,褐色,,38,
175,82,60,89,黄色,蓝色,,38,
174,84,60,89,黄色,蓝色,,39,
173,83,58,88,黄色,蓝色,,38,
173,78,58,86,黄色,蓝色,,37,
179,82,60,87,黄色,黑色,,40,
185,94,81,93,黄色,棕色,,44,
173,83,62,87,黄色,蓝色,,39,
188,96,80,95,黄色,棕色,,45,
174,84,62,89,黄色,蓝色,,39,
188,93,78,92,黄色,蓝色,,44,
179,80,60,88,黄色,蓝色,,39,
173,82,61,89,黄色,蓝色,,39,
174,83,62,88,黄色,蓝色,,38,
179,83,59,89,黄色,蓝色,,39,
185,99,80,96,黄色,棕色,,44,
174,79,60,88,黄色,蓝色,,39,
183,94,74,94,白色,褐色,,43,
174,78,58,88,黄色,褐色,,38,
178,85,60,90,黄色,褐色,,40,
177,79,57,87,黄色,蓝色,,39,
174,82,62,89,黄色,褐色,,38,
177,84,60,88,黄色,绿色,,40,
174,80,58,88,黄色,蓝色,,39,
177,82,60,89,黄色,蓝色,,39,
179,86,61,88,黄色,蓝色,,39,
173,85,61,88,黄色,蓝色,,39,
176,85,59,88,黄色,蓝色,,40,
175,81,59,88,黄色,蓝色,,39,
186,96,78,96,黄色,褐色,,44,
185,100,78,101,黄色,蓝色,,44,
185,94,82,98,白色,蓝色,,44,
188,98,88,97,白色,绿色,,45,
177,82,60,88,白色,棕色,,39,
177,84,59,88,白色,蓝色,,39,
174,78,59,87,白色,灰色,,39,
178,84,59,87,白色,绿色,,40,
178,78,59,86,白色,褐色,,39,
179,84,61,87,白色,蓝色,,40,
176,82,60,89,白色,绿色,,39,
178,85,60,90,白色,蓝色,,39,
188,96,81,97,白色,绿色,,44,
188,97,83,96,白色,棕色,,44,
189,93,84,95,白色,绿色,,44,
187,98,83,96,白色,棕色,,44,
174,89,60,89,白色,棕色,,37,
170,84,60,89,白色,绿色,,38,
171,86,60,89,白色,灰色,,38,
172,86,60,89,白色,灰色,,38,
173,84,62,90,白色,蓝色,,37,
175,84,60,90,白色,棕色,,40,
175,81,58,87,白色,蓝色,,39,
186,97,76,96,白色,蓝色,,43,
187,96,80,95,白色,绿色,,44,
186,98,75,96,白色,棕色,,43,
187,107,78,98,白色,棕色,,43,
188,97,85,97,白色,棕色,,43,
189,98,79,92,白色,绿色,,43,
176,80,60,88,白色,绿色,,38,
172,82,61,91,白色,棕色,,39,
172,88,60,90,白色,绿色,,38,
175,88,61,91,白色,绿色,,39,
174,86,62,92,白色,绿色,,39,
175,83,60,89,白色,蓝色,,39,
178,84,62,90,白色,蓝色,,40,
173,80,59,87,白色,褐色,,39,
176,83,59,89,白色,绿色,,39,
173,84,68,90,白色,蓝色,,37,
173,76,60,86,白色,蓝色,,37,
175,85,61,91,白色,褐色,,38,
178,85,60,90,白色,蓝色,,40,
177,86,63,90,白色,蓝色,,39,
175,84,60,90,白色,蓝色,,39,
177,83,60,90,白色,蓝色,,40,
175,86,60,90,白色,蓝色,,39,
178,89,61,90,白色,绿色,,40,
177,90,61,90,白色,棕色,,39,
177,85,60,88,白色,蓝色,,39,
176,86,59,89,白色,蓝色,,39,
175,83,60,86,白色,蓝色,,39,
170,80,59,88,白色,褐色,,36,
177,82,61,89,白色,棕色,,39,
171,81,60,88,白色,蓝色,,37.5,
178,83,60,89,黄色,绿色,,39,
173,80,60,88,白色,棕色,,37,
172,80,58,86,白色,棕色,,38,
175,79,60,90,白色,绿色,,39,
175,84,61,90,白色,蓝色,,39,
175,80,60,88,白色,蓝色,,39,
176,84,62,88,白色,蓝色,,39,
174,80,60,89,白色,蓝色,,38,
178,83,62,90,白色,绿色,,39,
174,84,60,90,白色,棕色,,39,
176,84,62,90,白色,棕色,,39,
178,84,62,89,白色,蓝色,,39,
176,84,61,89,白色,蓝色,,39,
178,84,60,89,黄色,棕色,,39,
177,83,61,89,白色,棕色,,39,
173,82,61,88,白色,蓝色,,38,
176,83,61,89,白色,蓝色,,39,
174,84,62,90,白色,蓝色,,39,
