Page,Row,Line,NO.,Category,Level,City,Height,Chest,Waist,Hips,Suit,Shoes,Skin,Eyes,Hair,advertisement,popularity
8,1,1,B29252,广告模特,5,北京,168,85,64,92,37,37,黄色,黑色,長发,《瑞麗服飾美容》《米娜》《POCO》杂志封面《家用电脑与游戏》《尚嘉》《今日人像》《大學風》杂志封面《校花》杂志封面《潮流》雜志 阿迪達斯-平面諾基亞7210C-平面東田造型名人攝影法國東風雪鐵龍-平面奔馳E230轿车,0
8,1,2,B29275,广告模特,5,北京,176,75,61,88,39,38,黄色,黑色,長发,,0
8,1,3,B29342,广告模特,5,北京,170,88,62,89,38,38,黄色,黑色,長发,,0
8,1,4,A19563,时装模特,5,北京,177,89,60,89,43,38,黄色,黑色,長发,杂志《健与美》2008.10刊封面 杂志《瑞丽》 杂志《丽人》 杂志：《时尚座驾》 杂志《手机圈》 杂志《摄影世界》 杂志《汽车时空》 杂志《摄影 模特》 杂志《服饰 化妆品》 杂志《人像 摄影》 杂志《摄影时空》 迪奥丽人服装广告画册 爱慕内衣服装广告画册 婷美内衣广告平面 唯色内衣招商广告海报 唯色袜业广告招商画册 佳人家居服平面广告画册 08年VERO MODA夏季新款店内宣传册 耐克平面广告 吉米彩妆平面 奥林巴斯最新镜头上市广告平面 台湾施华洛店内宣传照片 安慧子皮草店内宣传照片 07/08佳能最新镜头上市广告平面 北京老土布平面拍摄 碧奥春天瑜伽服平面广告,0
8,2,1,I99775,TOP MODEL,5,北京,188,103,75,95,50,44,黄色,黑色,長发,,0
8,2,2,O159927,名人明星,5,台湾,180,0,0,0,37,37,黄色,黑色,長发,,1
8,2,3,O159956,名人明星,5,北京,180,93,85,90,37,37,黄色,黑色,長发,,0
8,2,4,O1510009,名人明星,5,台湾,168,84,60,85,37,37,黄色,黑色,長发,,0
8,3,1,A110251,时装模特,5,香港,180,90,60,36,0,39,黄色,黑色,長发,,1
8,3,2,H810307,中老年模特,5,深圳,174,0,0,0,0,0,黄色,黑色,短发,,0
8,3,3,J1010508,外籍模特,5,珠海,170,82,61,86,46,37,黄色,黑色,長发,,3
8,3,4,B210851,广告模特,5,香港,180,101,74,96,0,0,黄色,黑色,短发,,0
8,4,1,B211071,广告模特,5,北京,172,84,60,85,0,39,黄色,黑色,長发,【相关经历】: 2007年BTV-8《动感秀场》幸运星女郎 2007年武术协会代言人，双截棍及瑜伽助教 2007-2010北京东方视线学校OVIP模特 2010年海南国际旅游岛形象大使腾讯网络赛区十 强 湖南卫视《智勇大冲关》节目录制 辽宁卫视《谁是主角》 时尚造型师马锐甄选合作模特 杂志拍摄：《风尚志》（与黄晓明） 《经营者—汽车消费报告》拍摄车模 TVC广告：鄂尔多斯 靓颜花茶； 网游《古域》； 惠普笔记本； 微星军规主板 车展： 比亚迪车模 电影： 王晶导演《无价之宝》（与张柏芝，郑中基，王 晶） 【过往经历】： 1999-2002于八一体工大队进行专业竞走、中长跑 训练 2000-2005东城区多项短跑及中长跑项目蝉联冠军 2008-2010于人民大会堂任职安检员，任职期间， 成功解决外交活动安检工作出现的一些问题,0
8,4,2,I911180,TOP MODEL,5,北京,176,88,61,87,41,38,黄色,黑色,長发,,0
8,4,3,A111185,时装模特,5,成都,188,105,77,91,0,44,黄色,黑色,長发,,0
8,4,4,A112679,时装模特,5,北京,175,84,62,86,0,37,黄色,黑色,長发,,0
8,5,1,A112681,时装模特,5,北京,180,80,62,86,0,39,黄色,黑色,長发,,0
8,5,2,A112682,时装模特,5,北京,178,82,60,86,0,38,黄色,黑色,長发,,0
8,5,3,A112683,时装模特,5,北京,177,84,62,90,0,38,黄色,黑色,長发,,0
8,5,4,A112687,时装模特,5,沈阳,180,78,58,88,0,39,黄色,黑色,長发,,2
9,1,1,C312698,内衣模特,5,深圳,175,82,64,88,0,38,黄色,黑色,長发,《男人装》 　 《时尚.》 　　 《都市丽人》 　　 《瑞丽》 　　 《品味》 　　 《伊周》 　　 《ELLE》,1
9,1,2,A112708,时装模特,5,北京,177,84,62,88,0,38,黄色,黑色,長发,,0
9,1,3,G712742,影视模特,5,北京,164,0,0,0,0,37,黄色,黑色,長发,TOYOTA VIOS 丰田威驰汽车广告 雅倩佳雪润肤霜,0
9,1,4,B212988,广告模特,5,北京,168,83,58,86,0,37,黄色,黑色,長发,爱马仕 施华洛世奇 欧莱雅 OLAY MOTOROLA 资生堂 奥林巴斯 嘉人杂志 BAZAAR杂志 ELLE杂志 风尚志杂志 精品购物杂志 瑞丽杂志 今日人像杂志,6
9,2,1,A113064,时装模特,5,北京,188,100,76,96,0,43,黄色,棕色,長发,,0
9,2,2,B213495,广告模特,5,广州,170,83,59,89,0,36,黄色,黑色,長发,,0
9,2,3,O1513874,名人明星,5,北京,168,0,0,0,0,37,黄色,黑色,長发,,0
9,2,4,O1513875,名人明星,5,北京,165,0,0,0,0,0,黄色,黑色,短发,,0
9,3,1,O1513876,名人明星,5,台湾,170,0,0,0,0,42,黄色,黑色,長发,,0
9,3,2,O1513877,名人明星,5,北京,166,0,0,0,0,37,黄色,黑色,長发,,0
9,3,3,O1513878,名人明星,5,台湾,158,0,0,0,0,0,黄色,黑色,長发,,0
9,3,4,O1513879,名人明星,5,香港,169,0,0,0,0,38,黄色,黑色,長发,,1
9,4,1,O1513880,名人明星,5,北京,173,0,0,0,0,0,黄色,黑色,長发,,更多
9,4,2,O1513881,名人明星,5,台湾,171,0,0,0,0,38,黄色,黑色,長发,,0
9,4,3,O1513882,名人明星,5,北京,170,0,0,0,0,0,黄色,黑色,短发,,0
9,4,4,O1513883,名人明星,5,台湾,172,0,0,0,0,42,黄色,黑色,長发,,0
9,5,1,O1513885,名人明星,5,香港,172,0,0,0,0,37,黄色,黑色,長发,,0
9,5,2,O1513886,名人明星,5,香港,170,0,0,0,0,0,黄色,黑色,短发,,0
9,5,3,O1513888,名人明星,5,北京,177,0,0,0,0,43,黄色,黑色,長发,,0
9,5,4,O1513889,名人明星,5,香港,180,0,0,0,0,0,黄色,黑色,短发,,0
10,1,1,B213890,广告模特,5,北京,161,0,0,0,0,36,黄色,黑色,長发,,0
10,1,2,O1513891,名人明星,5,香港,177,0,0,0,0,43,黄色,黑色,長发,,0
10,1,3,O1513892,名人明星,5,台湾,165,0,0,0,0,36,黄色,黑色,長发,,0
10,1,4,O1513893,名人明星,5,香港,164,0,0,0,0,0,黄色,黑色,長发,,0
10,2,1,O1513894,名人明星,5,台湾,162,0,0,0,0,36,黄色,黑色,長发,,0
10,2,2,O1513895,名人明星,5,北京,163,82,58,92,0,0,黄色,黑色,長发,,0
10,2,3,O1513896,名人明星,5,香港,171,0,0,0,0,42,黄色,黑色,長发,,0
10,2,4,O1513897,名人明星,5,台湾,163,0,0,0,0,36,黄色,黑色,長发,,0
10,3,1,O1513898,名人明星,5,香港,165,0,0,0,0,0,黄色,黑色,長发,,0
10,3,2,O1513899,名人明星,5,北京,160,0,0,0,0,0,黄色,黑色,短发,,0
10,3,3,O1513900,名人明星,5,北京,169,0,0,0,0,37,黄色,黑色,長发,,0
10,3,4,O1513901,名人明星,5,北京,173,0,0,0,0,37,黄色,黑色,長发,,0
10,4,1,O1513902,名人明星,5,北京,165,0,0,0,0,0,黄色,黑色,長发,,0
10,4,2,O1513904,名人明星,5,北京,164,0,0,0,0,36,黄色,黑色,長发,,0
10,4,3,O1513905,名人明星,5,北京,178,0,0,0,0,0,黄色,黑色,短发,,0
10,4,4,O1513906,名人明星,5,香港,177,0,0,0,0,42,黄色,黑色,長发,,0
10,5,1,O1513907,名人明星,5,北京,185,0,0,0,0,0,黄色,黑色,短发,,0
10,5,2,O1513908,名人明星,5,北京,170,81,55,83,0,0,黄色,黑色,長发,,0
10,5,3,O1513909,名人明星,5,台湾,168,0,0,0,0,37,黄色,黑色,長发,,0
10,5,4,O1513910,名人明星,5,北京,164,0,0,0,0,37,黄色,黑色,長发,,0
11,1,1,O1513911,名人明星,5,北京,167,0,0,0,0,0,黄色,黑色,長发,,0
11,1,2,O1513912,名人明星,5,北京,166,0,0,0,0,0,黄色,黑色,長发,,0
11,1,3,O1513913,名人明星,5,北京,171,0,0,0,0,0,黄色,黑色,短发,,0
11,1,4,O1513914,名人明星,5,北京,170,0,0,0,0,0,黄色,黑色,短发,,0
11,2,1,O1513915,名人明星,5,北京,165,0,0,0,0,0,黄色,黑色,長发,,0
11,2,2,O1513916,名人明星,5,北京,168,0,0,0,0,0,黄色,黑色,長发,,0
11,2,3,O1513917,名人明星,5,香港,171,0,0,0,0,0,黄色,黑色,長发,,0
11,2,4,O1513918,名人明星,5,北京,165,0,0,0,0,0,黄色,黑色,長发,,0
11,3,1,O1515603,名人明星,5,北京,166,82,57,86,38,36,黄色,黑色,長发,,15
11,3,2,O1515607,名人明星,5,北京,166,88,60,88,38,37,黄色,黑色,長发,,0
11,3,3,O1515608,名人明星,5,北京,183,0,0,0,0,0,黄色,黑色,長发,,0
11,3,4,O1515609,名人明星,5,境外,169,88,60,88,0,37,黄色,黑色,長发,,0
11,4,1,B215361,广告模特,5,上海,185,100,78,98,0,44,黄色,黑色,短发,,1
11,4,2,J1016219,外籍模特,5,武汉,173,85,62,92,33,39,白色,褐色,長发,,0
11,4,3,N1419687,,5,北京,178,80,60,89,39,39,黄色,黑色,長发,,0
11,4,4,O1519322,,4,广州,165,79,62,89,,37,黄色,黑色,長发,,0
11,5,1,F619487,影视模特,4,乌鲁木齐,170,90,70,90,37,37,白色,黑色,長发,,0
11,5,2,N1420013,,4,重庆,172,89,67,88,38,38,黄色,黑色,長发,,0
11,5,3,A117317,TOP MODEL,4,成都,175,84,60,87,0,38,黄色,黑色,長发,,0
11,5,4,N1419690,,4,,175,86,63,88,36.5,36,黄色,黑色,長发,,0
12,1,1,C316387,内衣模特,4,深圳,170,84,60,86,0,39,黄色,黑色,長发,川琦运动品牌、慕斯卡女装、桢桢服饰、tcl手机平面、国际时装周设计师设计服饰地铁广告 杂志平面拍摄,11
12,1,2,G717137,影视模特,4,北京,168,82,60,88,36,36,黄色,黑色,長发,,0
12,1,3,C316389,内衣模特,4,深圳,173,85,62,90,0,37,黄色,黑色,長发,,0
12,1,4,C316280,内衣模特,4,北京,170,90,61,92,0,38,黄色,黑色,長发,,5
12,2,1,A116281,时装模特,4,上海,175,88,59,90,0,39,黄色,黑色,長发,,3
12,2,2,C316282,内衣模特,4,北京,176,93,68,92,0,39,黄色,黑色,長发,,9
12,2,3,A115601,时装模特,4,北京,189,96,82,94,49,43,黄色,黑色,短发,,0
12,2,4,A115566,时装模特,4,广州,177,84,60,88,0,39,黄色,黑色,長发,,0
12,3,1,B214840,广告模特,4,北京,182,94,71,94,0,42,黄色,黑色,短发,,0
12,3,2,G714846,影视模特,4,北京,168,86,60,88,0,38,黄色,黑色,長发,,5
12,3,3,B214847,广告模特,4,北京,182,98,78,98,0,42,黄色,黑色,短发,,4
12,3,4,G714853,影视模特,4,北京,178,91,81,95,45,42,黄色,黑色,短发,,0
12,4,1,B214928,广告模特,4,广州,182,98,76,93,0,43,黄色,黑色,短发,★国际知名体育品牌YY平面画册 ★listen power广告有限公司平面宣传 ★新盟主牛仔裤画册 ★爱时尚休闲服装画册 ★adidas2011服装搭配手册 ★2R fashion服装画册 ★第一男孩休闲服装画册 ★型男型女服装画册 ★帽子戏法帽子搭配画册 ★Dinesy服装画册 ★摩高服装搭配画册 ★英格尔服装画册 ★sony电脑宣传平面 ★名人婚纱 ★古摄影婚纱 ★韩色婚纱摄影 ★芝柏婚纱摄影 ★金夫人婚纱摄影,0
12,4,2,A114934,时装模特,4,深圳,185,103,78,97,51,43,黄色,黑色,短发,,0
12,4,3,A115339,时装模特,4,广州,184,100,78,98,0,44,黄色,黑色,短发,,0
12,4,4,B214035,广告模特,4,成都,172,86,60,90,0,37,黄色,黑色,長发,,0
12,5,1,B213871,广告模特,4,南宁,170,92,61,85,0,37,黄色,黑色,長发,,0
12,5,2,C314204,内衣模特,4,广州,165,88,61,90,0,37,黄色,黑色,長发,,6
12,5,3,B214287,广告模特,4,杭州,172,85,60,90,0,37,黄色,黑色,長发,,0
12,5,4,B213558,广告模特,4,,173,85,61,91,40,38,黄色,黑色,長发,,1
13,1,1,A113552,时装模特,4,广州,188,100,86,96,52,44,黄色,黑色,長发,婚纱摄影及台历封面；精品购物（品位杂志）;menbox君子杂志;工行平面宣传广告；三星奥运平面宣传广告；标致３０７平面广告；＂曲美＂家具家居平面宣传广告;时尚商界（杂志）；2008年“铜牛”内衣平面广告，“联想”手机平面广告等.,0
13,1,2,B213736,广告模特,4,广州,171,88,62,89,0,39,黄色,黑色,長发,《惊喜》杂志月刊拍摄\MSN采访广州车展广汽展台\MSN采访广州车展广汽展台\《三分之一》旅游杂志封面;《新生活》周刊系列拍摄；《车友报》周刊拍摄；《长江商报》周刊拍摄；《武汉晨报》周刊拍摄； 《第一生活》周刊拍摄;顺德喜来登酒店平面宣传片;包头银行平面宣传片;时尚芭莎平面宣传;周大珠生宝平面片;采乐洗发水平面拍摄;星河湾酒店广告;玉兰油香港拍摄平面片（各大商场OLAY柜台）;恒大房地产平面宣传片;人之初仔裤平面拍摄;成都《青城山庄》别墅房 地产平面宣传片拍摄,0
13,1,3,A113745,时装模特,4,武汉,178,88,60,89,0,38,黄色,黑色,長发,巨人集团“黄金酒”爱心大使。,0
13,1,4,B213788,广告模特,4,广州,171,88,65,92,39,37,黄色,黑色,長发,,2
13,2,1,A113374,时装模特,4,广州,188,100,75,97,0,43,黄色,黑色,短发,杂志 Gmagazine；男性时尚；VIVI；可乐生活；周末画报；风尚周报；优越生活；POCOzine；真倩；婚庆；广州日报；南方都市报等等....,0
13,2,2,N1413375,网拍模特,4,深圳,168,86,63,89,0,38,黄色,黑色,長发,娇莉芙连锁机构宣传平面、周六福钻石平面拍摄、天才地久 古摄影 婚纱样片模特、OPPO音乐手机平面宣传拍摄、深圳万象城芮欧时尚百货圣诞新年宣传海报平面模特、2010 李宁春装平面拍摄、腾讯《美丽的梦》拍摄,0
13,2,3,A113406,时装模特,4,海口,180,90,64,91,0,39,黄色,黑色,長发,,0
13,2,4,A113053,时装模特,4,上海,175,84,60,87,0,38,黄色,黑色,長发,Dior真我香水. SONY相机. 暴龙眼镜. 森马. 统一番茄汁. 七匹狼运动休闲. 安踏. 特步. 361°. 太平鸟. 依思Q女鞋. 艾格. 麦考林. 艾莲达女装. 爱琳思女装. ONLY. 上好佳TVC. 康师傅果汁TVC. 娃哈哈营养快线TVC. 百威啤酒TVC. 好浪漫卫生巾TVC. 唯洁雅纸巾TVC . ELLEMAN. 瑞丽服饰. Oggi今日风采. 上海服饰,0
13,3,1,A113091,时装模特,4,武汉,176,87,60,90,0,37,黄色,黑色,長发,,0
13,3,2,K1113103,外籍童模,4,广州,112,0,0,0,0,30,白色,黑色,長发,梦芭莎童装、佐丹奴、谷子屋、欢欢虎、米迪熊、小猪乐园、T-100等,0
13,3,3,B213049,广告模特,4,北京,166,85,59,87,0,37,黄色,黑色,長发,,0
13,3,4,C313051,内衣模特,4,深圳,175,85,62,90,0,37,黄色,黑色,長发,,0
13,4,1,A113028,时装模特,4,北京,176,88,61,90,0,37,黄色,黑色,長发,北京东田造型平面模特 　　 标志跑车平面拍摄模特 　　 时尚购物电视展示模特 　　 中国移动手机报拍摄 　　 澜浪的泳装画册 　　 审美发型画册模特 耐浪泳装画册 　　 多家婚纱店平面样片拍摄女模特,0
13,4,2,B212847,广告模特,4,深圳,174,85,63,88,37,37,黄色,黑色,長发,季候风2010春夏新品画册 艺之卉2010春夏画册 DOTACOKO2010秋冬画册 指间沙2010秋冬广告,0
13,4,3,A112861,时装模特,4,北京,178,84,60,90,0,37,黄色,黑色,長发,,0
13,4,4,A112795,时装模特,4,哈尔滨,188,102,78,96,51,44,黄色,黑色,短发,,0
13,5,1,A112830,时装模特,4,深圳,174,85,62,89,42,39,黄色,黑色,長发,,0
13,5,2,L1212919,日韩港台,4,广州,174,85,60,86,0,37,黄色,黑色,長发,,0
13,5,3,B212744,广告模特,4,香港,171,83,61,88,0,38,黄色,黑色,長发,,0
13,5,4,C312784,内衣模特,4,北京,168,88,64,92,45,37,黄色,黑色,長发,"2008 长城MP3平面广告 　　2008 韩国SK机构代言 　　2008 海尔电视软宣 　　2009 韩国魅族服饰画册,皮尔.卡丹服装画册 　　2009年百丽鞋业新品发布会 　　2009 2010玛莎拉蒂软宣 　　2009 2010 腾讯汽车宝贝",0
14,1,1,A112709,时装模特,4,北京,177,87,60,88,40,38,黄色,黑色,長发,,0
14,1,2,B212647,广告模特,4,,165,86,56,86,0,35,黄色,黑色,長发,,0
14,1,3,A112699,时装模特,4,北京,176,86,61,88,0,38,黄色,黑色,長发,,0
14,1,4,C312701,内衣模特,4,北京,172,82,59,85,0,38,黄色,黑色,長发,,1
14,2,1,A112707,时装模特,4,北京,178,85,59,88,0,38,黄色,黑色,長发,,0
14,2,2,C312692,内衣模特,4,北京,177,84,60,88,41,39,黄色,黑色,長发,2007~2009年 韩国时尚一族品牌服装 2007年 雷克萨斯车展形象代言 2008年 福特车形象代言 2009年 日本发艺杂志广告 2010年 奥迪A3宣传片,1
14,2,3,A112693,时装模特,4,北京,176,84,60,88,0,38,黄色,黑色,長发,,0
14,2,4,A112694,时装模特,4,北京,176,86,60,89,41,38,黄色,黑色,長发,,0
14,3,1,A112697,时装模特,4,北京,176,85,64,89,0,39,黄色,黑色,長发,,0
14,3,2,A112711,时装模特,4,北京,178,88,60,89,0,39,黄色,黑色,長发,《瑞丽》杂志06年4月份内页拍摄 代创刊拍摄 《昕薇》杂志10年9月美发版 《汽车经济时报》英菲尼迪红色跑车主题拍摄 《北京漫步》杂志美容版面专属拍摄    ,0
14,3,3,C312714,内衣模特,4,北京,179,85,60,88,0,39,黄色,黑色,長发,,0
14,3,4,A112716,时装模特,4,北京,178,87,60,90,43,40,黄色,黑色,長发,,0
14,4,1,C312717,内衣模特,4,北京,177,85,61,89,0,39,黄色,黑色,長发,,1
14,4,2,C312684,内衣模特,4,沈阳,175,96,68,91,0,38,黄色,黑色,長发,2009年为南方航空公司拍摄新一期宣传彩页 金夫人婚纱摄影担任时尚婚纱公主嫁衣系列模特 2008年为品牌护发产品“施华蔻”担任模特 2008年为鲁美服装设计大型发布会担任T台模特 2008为0101大型时尚主题商场担任品牌服饰模特,0
14,4,3,C312456,内衣模特,4,深圳,175,85,62,89,39,39,黄色,黑色,長发,,0
14,4,4,A112490,时装模特,4,广州,177,86,62,90,39,38,黄色,黑色,長发,,0
14,5,1,A112500,时装模特,4,哈尔滨,175,86,61,90,39,37,黄色,黑色,長发,,8
14,5,2,C311552,内衣模特,4,,167,89,62,90,0,0,黄色,黑色,長发,,0
14,5,3,B211670,广告模特,4,广州,188,99,75,95,48,43,黄色,褐色,中发,山东旅游宣传片； 2010年和2011年的王老吉影视广告； 大西南月刊封面；,0
14,5,4,B211761,广告模特,4,北京,180,95,70,92,0,0,黄色,黑色,長发,,0
15,1,1,B211803,广告模特,4,北京,170,84,60,89,0,38,黄色,黑色,長发,"雅芳2011彩妆广告 bmw平面广告x5 bmw1系2010平面广告 bmw2011平面广告 养生堂 胶原蛋白广告 伊利冰欺凌广告2011 意大利Macmode首饰平面广告2010，2011平面和tvc 森马2010冬季平面广告2011秋季广告 蒙牛冰激凌平面广告2011 蒙牛酸奶平面广告2011 海尔洗衣机电视广告 09美特斯邦威秋冬系列， TCL液晶电视电视和平面广告， 漫步者音响平面广告 ORBIS平面广告 UTU胶原蛋白广告 派丽蒙眼睛电视广告 海伦凯勒广告 悠和美地房地产 麦考林平面广告 百盛2011春季广告，秋季，冬季广告 走秀网tvc 杂志拍摄： ELLE , 嘉人，时尚芭莎，时尚cosmopolitan，时装official，时尚健康 ，时尚时间 ，时尚新娘 ，心理月刊，悦己，fegaro虹，瑞丽（服饰美容，时尚先锋，伊人风尚，男人风尚，瑞丽家居）， 大周末，精品购物指南，伊周，风尚志，好主妇，艾斯，昕薇，新锐，符号，鞋帮，米娜，卡娜，中国美容时尚画报 ，beas up, 健康之友 ，女友花园，今日风采，卡啪，新娘，嘉人美妆，U+美容。。。。。。 软宣： Chanel，植村秀，MAC，BOBBI BROWN,三星手机，华硕笔记本，minicooper，LANCOM，KANIBO，ipsa，资生堂，Lunasol,欧泊莱，碧欧泉，kappa，联想手机，BVLGARI,OLAY，欧莱雅，yellow earth，MAX FACTOR,。。。",0
